arid_mesa;monastery_swiftspear;searing_blaze;searing_blaze;lightning_helix;skullcrack;boros_charm;0
sacred_foundry;wooded_foothills;goblin_guide;lava_spike;lightning_bolt;searing_blaze;boros_charm;1
sacred_foundry;wooded_foothills;goblin_guide;rift_bolt;lightning_helix;lightning_helix;skullcrack;1
bloodstained_mire;wooded_foothills;mountain;monastery_swiftspear;rift_bolt;skullcrack;skullcrack;1
bloodstained_mire;wooded_foothills;wooded_foothills;eidolon_of_the_great_revel;lightning_helix;lightning_helix;boros_charm;0
inspiring_vantage;sacred_foundry;bloodstained_mire;lava_spike;lightning_bolt;searing_blaze;searing_blaze;1
mountain;stomping_ground;rift_bolt;skullcrack;skullcrack;skullcrack;boros_charm;1
inspiring_vantage;inspiring_vantage;bloodstained_mire;monastery_swiftspear;lightning_bolt;lightning_bolt;eidolon_of_the_great_revel;1
inspiring_vantage;bloodstained_mire;goblin_guide;rift_bolt;lightning_bolt;searing_blaze;searing_blaze;1
wooded_foothills;mountain;monastery_swiftspear;goblin_guide;rift_bolt;searing_blaze;skullcrack;1
inspiring_vantage;inspiring_vantage;inspiring_vantage;bloodstained_mire;wooded_foothills;mountain;skullcrack;0
wooded_foothills;mountain;goblin_guide;lightning_bolt;searing_blaze;lightning_helix;boros_charm;1
bloodstained_mire;bloodstained_mire;monastery_swiftspear;goblin_guide;lightning_helix;skullcrack;boros_charm;1
inspiring_vantage;bloodstained_mire;arid_mesa;mountain;rift_bolt;lightning_helix;lightning_helix;0
wooded_foothills;wooded_foothills;monastery_swiftspear;goblin_guide;rift_bolt;searing_blaze;lightning_helix;1
sacred_foundry;wooded_foothills;wooded_foothills;monastery_swiftspear;goblin_guide;eidolon_of_the_great_revel;skullcrack;1
arid_mesa;mountain;lava_spike;lightning_bolt;searing_blaze;lightning_helix;boros_charm;1
mountain;bloodstained_mire;goblin_guide;goblin_guide;goblin_guide;searing_blaze;searing_blaze;1
mountain;stomping_ground;goblin_guide;goblin_guide;goblin_guide;searing_blaze;searing_blaze;1
mountain;stomping_ground;goblin_guide;goblin_guide;eidolon_of_the_great_revel;searing_blaze;searing_blaze;1
inspiring_vantage;goblin_guide;rift_bolt;lava_spike;eidolon_of_the_great_revel;lightning_helix;boros_charm;0
arid_mesa;monastery_swiftspear;rift_bolt;lightning_bolt;searing_blaze;eidolon_of_the_great_revel;lightning_helix;0
bloodstained_mire;mountain;mountain;goblin_guide;goblin_guide;searing_blaze;lightning_helix;1
mountain;monastery_swiftspear;rift_bolt;searing_blaze;eidolon_of_the_great_revel;skullcrack;boros_charm;0
bloodstained_mire;bloodstained_mire;wooded_foothills;mountain;rift_bolt;searing_blaze;lightning_helix;0
inspiring_vantage;sacred_foundry;rift_bolt;lava_spike;eidolon_of_the_great_revel;lightning_helix;skullcrack;1
sacred_foundry;bloodstained_mire;arid_mesa;rift_bolt;rift_bolt;lightning_bolt;lightning_helix;1
inspiring_vantage;sacred_foundry;sacred_foundry;arid_mesa;rift_bolt;lava_spike;lava_spike;0
wooded_foothills;monastery_swiftspear;lava_spike;eidolon_of_the_great_revel;lightning_helix;skullcrack;boros_charm;0
inspiring_vantage;sacred_foundry;arid_mesa;lava_spike;lightning_bolt;lightning_helix;boros_charm;1
sacred_foundry;bloodstained_mire;wooded_foothills;arid_mesa;monastery_swiftspear;monastery_swiftspear;searing_blaze;0
sacred_foundry;wooded_foothills;goblin_guide;goblin_guide;lava_spike;lightning_bolt;skullcrack;1
wooded_foothills;wooded_foothills;arid_mesa;mountain;rift_bolt;lightning_bolt;lightning_helix;0
inspiring_vantage;sacred_foundry;bloodstained_mire;bloodstained_mire;lava_spike;lightning_bolt;skullcrack;0
inspiring_vantage;inspiring_vantage;bloodstained_mire;goblin_guide;rift_bolt;lightning_bolt;lightning_helix;1
inspiring_vantage;wooded_foothills;monastery_swiftspear;monastery_swiftspear;goblin_guide;goblin_guide;searing_blaze;1
inspiring_vantage;inspiring_vantage;bloodstained_mire;bloodstained_mire;wooded_foothills;arid_mesa;lightning_helix;0
wooded_foothills;arid_mesa;mountain;goblin_guide;skullcrack;skullcrack;boros_charm;1
inspiring_vantage;inspiring_vantage;rift_bolt;lava_spike;lightning_bolt;lightning_helix;skullcrack;1
inspiring_vantage;bloodstained_mire;monastery_swiftspear;goblin_guide;eidolon_of_the_great_revel;skullcrack;boros_charm;1
bloodstained_mire;wooded_foothills;arid_mesa;monastery_swiftspear;rift_bolt;lava_spike;searing_blaze;1
wooded_foothills;wooded_foothills;mountain;lava_spike;lightning_bolt;skullcrack;skullcrack;0
mountain;monastery_swiftspear;rift_bolt;lava_spike;lightning_helix;lightning_helix;boros_charm;0
inspiring_vantage;bloodstained_mire;arid_mesa;rift_bolt;lava_spike;lightning_bolt;boros_charm;1
inspiring_vantage;sacred_foundry;bloodstained_mire;goblin_guide;rift_bolt;lightning_bolt;searing_blaze;1
inspiring_vantage;bloodstained_mire;wooded_foothills;arid_mesa;goblin_guide;rift_bolt;eidolon_of_the_great_revel;0
bloodstained_mire;mountain;monastery_swiftspear;lava_spike;searing_blaze;boros_charm;boros_charm;1
sacred_foundry;wooded_foothills;wooded_foothills;rift_bolt;rift_bolt;lava_spike;lightning_bolt;1
mountain;monastery_swiftspear;rift_bolt;eidolon_of_the_great_revel;lightning_helix;skullcrack;boros_charm;0
sacred_foundry;mountain;mountain;monastery_swiftspear;searing_blaze;lightning_helix;skullcrack;1
inspiring_vantage;bloodstained_mire;rift_bolt;eidolon_of_the_great_revel;lightning_helix;skullcrack;skullcrack;1
bloodstained_mire;wooded_foothills;arid_mesa;mountain;lightning_bolt;lightning_helix;skullcrack;0
inspiring_vantage;bloodstained_mire;bloodstained_mire;stomping_ground;monastery_swiftspear;goblin_guide;goblin_guide;0
inspiring_vantage;wooded_foothills;wooded_foothills;searing_blaze;lightning_helix;skullcrack;boros_charm;0
bloodstained_mire;stomping_ground;monastery_swiftspear;rift_bolt;lava_spike;lightning_helix;skullcrack;1
